"","sp_name","sp_subtribe","sp_lat","sp_lon"
"2097","Plectocomia_mulleri","Plectocomiinae",6,116.8
"2098","Plectocomia_mulleri","Plectocomiinae",5.88,116.37
"2099","Plectocomia_mulleri","Plectocomiinae",3.666,115.833
"2100","Plectocomia_mulleri","Plectocomiinae",3.67,115.83
"2101","Plectocomia_mulleri","Plectocomiinae",1.333,112.166
"2102","Plectocomia_mulleri","Plectocomiinae",6.12,116.72
"2103","Plectocomia_mulleri","Plectocomiinae",1.33,112.17
"2104","Plectocomia_mulleri","Plectocomiinae",4.48,115.18
"2105","Plectocomia_mulleri","Plectocomiinae",5.5,117.33
"2106","Plectocomia_mulleri","Plectocomiinae",5.5,117.33
"2107","Plectocomia_mulleri","Plectocomiinae",5.5,117.33
"2108","Plectocomia_mulleri","Plectocomiinae",5.605,117.083333
"2109","Plectocomia_mulleri","Plectocomiinae",5.605,117.083333
"2110","Plectocomia_mulleri","Plectocomiinae",5.5,117.333333
"2111","Plectocomia_mulleri","Plectocomiinae",5.9,116.48
"2112","Plectocomia_mulleri","Plectocomiinae",4.63,114.65
"2113","Plectocomia_mulleri","Plectocomiinae",1.666667,115
"2114","Plectocomia_mulleri","Plectocomiinae",1.666667,115
"2115","Plectocomia_mulleri","Plectocomiinae",5.97,116.68
"2116","Plectocomia_mulleri","Plectocomiinae",3.73,115.48
"2117","Plectocomia_mulleri","Plectocomiinae",3.733333,115.483333
"2118","Plectocomia_mulleri","Plectocomiinae",3.733333,115.483333
"2119","Plectocomia_mulleri","Plectocomiinae",3.733333,115.483333
"2120","Plectocomia_mulleri","Plectocomiinae",3.866667,115.383333
"2121","Plectocomia_mulleri","Plectocomiinae",3.866667,115.383333
"2122","Plectocomia_mulleri","Plectocomiinae",3.866667,115.383333
"2123","Plectocomia_mulleri","Plectocomiinae",-0.5,112.833333
"2124","Plectocomia_mulleri","Plectocomiinae",-0.5,112.833333
"2125","Plectocomia_mulleri","Plectocomiinae",-0.5,112.833333
"2126","Plectocomia_mulleri","Plectocomiinae",1.72,110.43
"2127","Plectocomia_mulleri","Plectocomiinae",5.08,116.45
"2128","Plectocomia_mulleri","Plectocomiinae",5.08,116.45
"2129","Plectocomia_mulleri","Plectocomiinae",5.08,116.45
"2130","Plectocomia_mulleri","Plectocomiinae",5.090833,116.4075
"2131","Plectocomia_mulleri","Plectocomiinae",5.083333,116.45
"2132","Plectocomia_mulleri","Plectocomiinae",5.090833,116.4075
"2133","Plectocomia_mulleri","Plectocomiinae",5.090833,116.4075
"2134","Plectocomia_mulleri","Plectocomiinae",5.55,115.83
"2135","Plectocomia_mulleri","Plectocomiinae",5.62,115.88
"2136","Plectocomia_mulleri","Plectocomiinae",4.8,116.52
"2137","Plectocomia_mulleri","Plectocomiinae",5.83,118.12
"2138","Plectocomia_mulleri","Plectocomiinae",4,114.8
"2139","Plectocomia_mulleri","Plectocomiinae",1.63,111.28
"2140","Plectocomia_mulleri","Plectocomiinae",1.38,110.8
"2141","Plectocomia_mulleri","Plectocomiinae",1.23,110.48
"2142","Plectocomia_mulleri","Plectocomiinae",1.233333,110.483333
"2143","Plectocomia_mulleri","Plectocomiinae",1.233333,110.483333
"2144","Plectocomia_mulleri","Plectocomiinae",1.233333,110.483333
"2145","Plectocomia_mulleri","Plectocomiinae",1.233333,110.483333
"2146","Plectocomia_mulleri","Plectocomiinae",1.23,110.48
"2147","Plectocomia_mulleri","Plectocomiinae",5.83,118.12
"2148","Plectocomia_mulleri","Plectocomiinae",0.7,111.716666
"2149","Plectocomia_mulleri","Plectocomiinae",0.7,111.716666
"2150","Plectocomia_mulleri","Plectocomiinae",-3.533333,114.716667
"2151","Plectocomia_mulleri","Plectocomiinae",-3.533333,114.716667
"2152","Plectocomia_mulleri","Plectocomiinae",0.7,111.72
"2153","Plectocomia_mulleri","Plectocomiinae",0.7,111.72
"2154","Plectocomia_mulleri","Plectocomiinae",-2.53,112.95
"2155","Plectocomiopsis_geminiflora","Plectocomiinae",12.32,108.93
"2156","Plectocomiopsis_geminiflora","Plectocomiinae",12.108,108.989
"2157","Plectocomiopsis_geminiflora","Plectocomiinae",12.04,108.748
"2158","Plectocomiopsis_geminiflora","Plectocomiinae",11.8306,107.6361
"2159","Plectocomiopsis_geminiflora","Plectocomiinae",11.02,107.71
"2160","Plectocomiopsis_geminiflora","Plectocomiinae",16.23,107.87
"2161","Plectocomiopsis_geminiflora","Plectocomiinae",11.43,107.38
"2162","Plectocomiopsis_geminiflora","Plectocomiinae",17.4,97.07
"2163","Plectocomiopsis_geminiflora","Plectocomiinae",0.98,113.25
"2164","Plectocomiopsis_geminiflora","Plectocomiinae",2.18,115.38
"2165","Plectocomiopsis_geminiflora","Plectocomiinae",5.15,116
"2166","Plectocomiopsis_geminiflora","Plectocomiinae",15.08,106.56
"2167","Plectocomiopsis_geminiflora","Plectocomiinae",3.68,12.28
"2168","Plectocomiopsis_geminiflora","Plectocomiinae",7.85,99.23
"2169","Plectocomiopsis_geminiflora","Plectocomiinae",7.85,99.233333
"2170","Plectocomiopsis_geminiflora","Plectocomiinae",7.85,99.233333
"2171","Plectocomiopsis_geminiflora","Plectocomiinae",7.85,99.233333
"2172","Plectocomiopsis_geminiflora","Plectocomiinae",7.85,99.233333
"2173","Plectocomiopsis_geminiflora","Plectocomiinae",7.85,99.233333
"2174","Plectocomiopsis_geminiflora","Plectocomiinae",6.05,116.77
"2175","Plectocomiopsis_geminiflora","Plectocomiinae",9.966,98.65
"2176","Plectocomiopsis_geminiflora","Plectocomiinae",1.333,112.166
"2177","Plectocomiopsis_geminiflora","Plectocomiinae",1.33,112.17
"2178","Plectocomiopsis_geminiflora","Plectocomiinae",1.15,110.45
"2179","Plectocomiopsis_geminiflora","Plectocomiinae",1.22,110.35
"2180","Plectocomiopsis_geminiflora","Plectocomiinae",8.916,98.666
"2181","Plectocomiopsis_geminiflora","Plectocomiinae",8.916,98.666
"2182","Plectocomiopsis_geminiflora","Plectocomiinae",-1,116.93
"2183","Plectocomiopsis_geminiflora","Plectocomiinae",-1,116.933333
"2184","Plectocomiopsis_geminiflora","Plectocomiinae",5.98,116.23
"2185","Plectocomiopsis_geminiflora","Plectocomiinae",7.85,99.233
"2186","Plectocomiopsis_geminiflora","Plectocomiinae",0.42,117.62
"2187","Plectocomiopsis_geminiflora","Plectocomiinae",1.666667,115
"2188","Plectocomiopsis_geminiflora","Plectocomiinae",2.85,115.92
"2189","Plectocomiopsis_geminiflora","Plectocomiinae",2.85,115.916667
"2190","Plectocomiopsis_geminiflora","Plectocomiinae",-1,116.93
"2191","Plectocomiopsis_geminiflora","Plectocomiinae",-1,116.933333
"2192","Plectocomiopsis_geminiflora","Plectocomiinae",8.916,98.666
"2193","Plectocomiopsis_geminiflora","Plectocomiinae",8.92,98.67
"2194","Plectocomiopsis_geminiflora","Plectocomiinae",4.48,115.18
"2195","Plectocomiopsis_geminiflora","Plectocomiinae",4.7,115.88
"2196","Plectocomiopsis_geminiflora","Plectocomiinae",4.333333,101.333333
"2197","Plectocomiopsis_geminiflora","Plectocomiinae",4.333333,101.333333
"2198","Plectocomiopsis_geminiflora","Plectocomiinae",4.333333,101.333333
"2199","Plectocomiopsis_geminiflora","Plectocomiinae",5.33,116.17
"2200","Plectocomiopsis_geminiflora","Plectocomiinae",5.333333,116.166667
"2201","Plectocomiopsis_geminiflora","Plectocomiinae",5.08,116.45
"2202","Plectocomiopsis_geminiflora","Plectocomiinae",5.97,116.68
"2203","Plectocomiopsis_geminiflora","Plectocomiinae",5.966667,116.683333
"2204","Plectocomiopsis_geminiflora","Plectocomiinae",6.01,116.23
"2205","Plectocomiopsis_geminiflora","Plectocomiinae",4.3,115.716666
"2206","Plectocomiopsis_geminiflora","Plectocomiinae",5.083333,116.216667
"2207","Plectocomiopsis_geminiflora","Plectocomiinae",3.18,114.4
"2208","Plectocomiopsis_geminiflora","Plectocomiinae",-2.71059,115.625819
"2209","Plectocomiopsis_geminiflora","Plectocomiinae",-2.71059,115.625819
"2210","Plectocomiopsis_geminiflora","Plectocomiinae",-2.71059,115.625819
"2211","Plectocomiopsis_geminiflora","Plectocomiinae",4.96,115.95
"2212","Plectocomiopsis_geminiflora","Plectocomiinae",4.93,115.95
"2213","Plectocomiopsis_geminiflora","Plectocomiinae",4.93,115.95
"2214","Plectocomiopsis_geminiflora","Plectocomiinae",5.0575,115.933333
"2215","Plectocomiopsis_geminiflora","Plectocomiinae",5.0575,115.933333
"2216","Plectocomiopsis_geminiflora","Plectocomiinae",5.0575,115.933333
"2217","Plectocomiopsis_geminiflora","Plectocomiinae",5.33,116.17
"2218","Plectocomiopsis_geminiflora","Plectocomiinae",2.67,113.83
"2219","Plectocomiopsis_geminiflora","Plectocomiinae",2.67,113.83
"2220","Plectocomiopsis_geminiflora","Plectocomiinae",2.67,113.83
"2221","Plectocomiopsis_geminiflora","Plectocomiinae",2.67,113.83
"2222","Plectocomiopsis_geminiflora","Plectocomiinae",2.666667,113.833333
"2223","Plectocomiopsis_geminiflora","Plectocomiinae",12.01667,108.01667
"2224","Plectocomiopsis_geminiflora","Plectocomiinae",4.24465,117.89119
"2225","Plectocomiopsis_geminiflora","Plectocomiinae",4.333333,117.833333
"2226","Plectocomiopsis_geminiflora","Plectocomiinae",4.33,117.83
"2227","Plectocomiopsis_geminiflora","Plectocomiinae",1.67,115
"2228","Raphia_farinifera","Raphiinae",-15.636111,49.966389
"2229","Raphia_farinifera","Raphiinae",0.0021,37.5602
"2230","Raphia_farinifera","Raphiinae",0.0021,37.5602
"2231","Raphia_farinifera","Raphiinae",-1.06722,31.63388
"2232","Raphia_farinifera","Raphiinae",1.71666,31.53333
"2233","Raphia_farinifera","Raphiinae",-15.44,49.78
"2234","Raphia_farinifera","Raphiinae",-21.37,47.65
"2235","Raphia_farinifera","Raphiinae",-15.45,49.68333
"2236","Raphia_farinifera","Raphiinae",-15.43,49.68
"2237","Raphia_farinifera","Raphiinae",-0.13333,11.08333
"2238","Raphia_farinifera","Raphiinae",-0.13333,11.08333
"2239","Raphia_farinifera","Raphiinae",-14.85,40.333333
"2240","Raphia_farinifera","Raphiinae",-14.85,40.333333
"2241","Raphia_farinifera","Raphiinae",-13.31,37.643333
"2242","Raphia_farinifera","Raphiinae",-19.875,32.875
"2243","Raphia_farinifera","Raphiinae",-19.875,32.875
"2244","Raphia_farinifera","Raphiinae",6.466667,-8.533333
"2245","Raphia_farinifera","Raphiinae",-19.875,32.875
"2246","Raphia_farinifera","Raphiinae",-12.5475,28.287
"2247","Raphia_farinifera","Raphiinae",-12.5475,28.287
"2248","Raphia_farinifera","Raphiinae",-19.875,32.875
"2249","Raphia_farinifera","Raphiinae",-19.875,32.875
"2250","Raphia_farinifera","Raphiinae",-19.875,32.875
"2251","Raphia_farinifera","Raphiinae",0,0
"2252","Raphia_farinifera","Raphiinae",-19.875,32.875
"2253","Raphia_farinifera","Raphiinae",-14.26667,50.16667
"2254","Raphia_farinifera","Raphiinae",-6.15605,39.21962
"2255","Raphia_farinifera","Raphiinae",42.189361,13.352889
"2256","Raphia_farinifera","Raphiinae",-18.77,46.869999
"2257","Salacca_glabrescens","Salaccinea",3.62,102.23
"2258","Salacca_glabrescens","Salaccinea",4.333333,101.333333
"2259","Salacca_glabrescens","Salaccinea",4.333333,101.333333
"2260","Salacca_glabrescens","Salaccinea",2.7833,113.0167
"2261","Salacca_glabrescens","Salaccinea",2.7833,113.0167
"2262","Salacca_glabrescens","Salaccinea",2.7833,113.0167
"2263","Salacca_glabrescens","Salaccinea",3.35019,101.229228
"2264","Salacca_glabrescens","Salaccinea",1.3667,103.8
"2265","Salacca_ramosiana","Salaccinea",5.833333,118.116667
"2266","Salacca_ramosiana","Salaccinea",5.83333,118.11667
"2267","Salacca_rupicola","Salaccinea",4.2,114.95
